term_code,term_slug,term_label,crn,course_code,subject,course_number,course_title,primary_instructor,status,capacity,enrolled,units,modality,known_count,suppressed_bucket_count,observed_count_min,observed_count_max,all_buckets_suppressed,pdf_course_code,course_code_match,pdf_title_instructor_text,grade_a_count,grade_a_suppressed,grade_a_display,grade_a_min,grade_a_max,grade_b_count,grade_b_suppressed,grade_b_display,grade_b_min,grade_b_max,grade_c_count,grade_c_suppressed,grade_c_display,grade_c_min,grade_c_max,grade_d_count,grade_d_suppressed,grade_d_display,grade_d_min,grade_d_max,grade_f_count,grade_f_suppressed,grade_f_display,grade_f_min,grade_f_max,grade_cr_count,grade_cr_suppressed,grade_cr_display,grade_cr_min,grade_cr_max,grade_nc_count,grade_nc_suppressed,grade_nc_display,grade_nc_min,grade_nc_max,grade_p_count,grade_p_suppressed,grade_p_display,grade_p_min,grade_p_max,grade_np_count,grade_np_suppressed,grade_np_display,grade_np_min,grade_np_max,grade_w_count,grade_w_suppressed,grade_w_display,grade_w_min,grade_w_max,grade_fw_count,grade_fw_suppressed,grade_fw_display,grade_fw_min,grade_fw_max
202630,fall2025,Fall 2025,31408,PE 128,PE,128,Advanced Football Techniques,Craig Moropoulos,CLOSED,40,21,1.5,OL,21,10,21,21,false,PE 128,exact,"Advanced Football Techniques Moropoulos, C P",21,false,21,21,21,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,34456,PE 137,PE,137,Beginning Surfing,Scott Fickerson,CLOSED,24,23,1.5,IP,15,10,15,23,false,PE 137,exact,"Beg Surfing Fickerson, S P",15,false,15,15,15,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,40012,PE 137,PE,137,Beginning Surfing,Scott Fickerson,CLOSED,24,23,1.5,IP,19,10,19,23,false,PE 137,exact,"Beg Surfing Fickerson, S P",19,false,19,19,19,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,34582,PE 138A,PE,138A,Beginning Cardio Boxing,Kristina Bautista,CLOSED,35,27,1.5,IP,17,10,17,27,false,PE 138A,exact,"Beg. Cardio Boxing Bautista, K E",17,false,17,17,17,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,31422,PE 139,PE,139,Pilates Mat Fitness,Kristina Bautista,CLOSED,35,37,1.5,IP,37,10,37,37,false,PE 139,exact,"Pilates Mat Fitness Bautista, K E",37,false,37,37,37,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,41051,PE 146,PE,146,Stretching and Relaxation,Tracy Kofford,CLOSED,35,25,1.5,IP,12,10,12,25,false,PE 146,exact,"Stretching and Relaxation Kofford, T R",12,false,12,12,12,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,42798,PE 147B,PE,147B,Conditioning for Intercollegiate Athletes,Diego Ramirez,CLOSED,20,22,1,HY,24,10,24,114,false,PE 147B,exact,"Conditioning-Intercollegt Athl Ramirez, D A",24,false,24,24,24,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,37522,PE 147C,PE,147C,Conditioning for Intercollegiate Athletes,Jeff Walker,CLOSED,30,33,1.5,HY,34,10,34,124,false,PE 147C,exact,"Conditioning-Intercollegt Athl Walker, J M",34,false,34,34,34,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,45221,PE 147C,PE,147C,Conditioning for Intercollegiate Athletes,Jeff Walker,CLOSED,30,36,1.5,HY,37,10,37,127,false,PE 147C,exact,"Conditioning-Intercollegt Athl Walker, J M",37,false,37,37,37,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,42676,PE 148A,PE,148A,Beginning Walking/Jogging for Fitness,Kathy O'Connor,CLOSED,20,23,1.5,OL,0,11,0,23,true,PE 148A,exact,"Beg Walk/Jogging for Fitness O'Connor, K A",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,42677,PE 148B,PE,148B,Intermediate Walking/Jogging for Fitness,Kathy O'Connor,CLOSED,20,19,1.5,OL,0,11,0,19,true,PE 148B,exact,"Int Walk/Jogging for Fitness O'Connor, K A",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,31439,PE 149,PE,149,Life Fitness,Diego Ramirez,CLOSED,190,148,1,HY,149,9,149,230,false,PE 149,exact,"Life Fitness Ramirez, D A",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,95,false,95,95,95,54,false,54,54,54,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,37576,PE 163,PE,163,Beginning Self-Defense,Duane Erdman,CLOSED,35,29,1.5,OL,28,10,28,29,false,PE 163,exact,"Beginning Self-Defense Erdman, D E",28,false,28,28,28,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,31450,PE 166,PE,166,Life Fitness,Diego Ramirez,CLOSED,56,45,1,HY,36,10,36,45,false,PE 166,exact,"Life Fitness-Strength Training Ramirez, D A",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,36,false,36,36,36,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,37527,PE 176A,PE,176A,Beginning Fitness Yoga,Rosabeth Dorfhuber,CLOSED,35,21,1.5,OL,19,10,19,21,false,PE 176A,exact,"Beginning Fitness Yoga Dorfhuber, R S",19,false,19,19,19,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,44989,PE 176A,PE,176A,Beginning Fitness Yoga,Rosabeth Dorfhuber,CLOSED,20,18,1.5,IP,11,10,11,18,false,PE 176A,exact,"Beginning Fitness Yoga Dorfhuber, R S",11,false,11,11,11,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,31460,PE 179,PE,179,Life Fitness,Diego Ramirez,CLOSED,50,34,0.5,HY,34,9,34,34,false,PE 179,exact,"Life Fitness-Super Circuit Trn Ramirez, D A",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,18,false,18,18,18,16,false,16,16,16,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,43145,PE 182B,PE,182B,Intercollegiate Basketball,Devin Engebretsen,CLOSED,20,20,2,HY,21,10,21,111,false,PE 182B,exact,"Intercollegiate Basketball-Men Engebretsen, D J",21,false,21,21,21,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,43147,PE 184A,PE,184A,Intercollegiate Football,Craig Moropoulos,CLOSED,100,65,3,HY,66,10,66,156,false,PE 184A,exact,"Intercollegiate Football - Men Moropoulos, C P",66,false,66,66,66,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,43150,PE 192A,PE,192A,Intercollegiate Soccer,Alexander Zermeno,CLOSED,30,37,3,HY,38,10,38,128,false,PE 192A,exact,"Intercollegiate Soccer - WomenZermeno, A A",38,false,38,38,38,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,43151,PE 193A,PE,193A,Intercollegiate Soccer,Alexander Zermeno,CLOSED,30,44,3,HY,43,10,43,44,false,PE 193A,exact,"Intercollegiate Soccer - Men Zermeno, A A",43,false,43,43,43,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,43958,PE 195,PE,195,Life Fitness,Diego Ramirez,CLOSED,40,30,0.5,HY,30,9,30,30,false,PE 195,exact,"Life Fitness-Functionl Fitness Ramirez, D A",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,18,false,18,18,18,12,false,12,12,12,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,43153,PE 198A,PE,198A,Intercollegiate Water Polo,Brian Roth,CLOSED,20,22,3,HY,22,10,22,22,false,PE 198A,exact,"Intercoll Womens Water Polo Roth, B C",22,false,22,22,22,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,44891,PE 199B,PE,199B,Intercollegiate Cheer/Dance,Julia Hand,CLOSED,25,16,2,HY,0,11,0,16,true,PE 199B,exact,"Intercollegiate Cheer/Dance Hand, J L",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,31463,PE 200,PE,200,Introduction to Kinesiology,Sandrine Rocher-Krul,CLOSED,35,38,3,IP,25,10,25,38,false,PE 200,exact,"Introduction to Kinesiology Rocher-Krul, M",25,false,25,25,25,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,35959,PE 200,PE,200,Introduction to Kinesiology,Diego Ramirez,CLOSED,35,34,3,OL,16,10,16,34,false,PE 200,exact,"Introduction to Kinesiology Ramirez, D A",16,false,16,16,16,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,44924,PE 203,PE,203,Introduction to Sports Management,Jeff Walker,CLOSED,35,26,3,OL,0,11,0,26,true,PE 203,exact,"Intro. to Sports Management Walker, J M",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,42807,PE 218,PE,218,Introduction To Coaching/Teaching,Craig Moropoulos,CLOSED,35,24,3,OL,14,10,14,24,false,PE 218,exact,"Intro To Coaching/Teaching Moropoulos, C P",14,false,14,14,14,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,43208,PE 222,PE,222,Advanced Soccer Techniques,Alexander Zermeno,CLOSED,35,23,1.5,IP,23,10,23,23,false,PE 222,exact,"Adv Soccer Techniques - Men Zermeno, A A",23,false,23,23,23,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,34579,PE 227,PE,227,Hiking for Fitness,Jeff Walker,CLOSED,30,20,1.5,HY,0,11,0,20,true,PE 227,exact,"Hiking for Fitness Walker, J M",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,45631,PE 230,PE,230,Outdoor Education,John Sisterson,CLOSED,25,21,2.3,IP,13,10,13,21,false,PE 230,exact,"Outdoor Education Sisterson, J",13,false,13,13,13,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,43212,PE 250,PE,250,Survey and Appreciation of Dance History,Tracy Kofford,CLOSED,35,20,3,OL,0,11,0,20,true,PE 250,exact,"Survey/Apprec of Dance HistoryKofford, T R",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,44207,PE 269,PE,269,Strength and Conditioning for Athletes,Justin English,CLOSED,20,23,1,HY,24,10,24,114,false,PE 269,exact,"Strengh & Cond. for Athletes English, J C",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,24,false,24,24,24,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,44268,PE 269,PE,269,Strength and Conditioning for Athletes,Matthew Anderson,CLOSED,25,45,1,HY,49,10,49,139,false,PE 269,exact,"Strengh & Cond. for Athletes Anderson, M J",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,49,false,49,49,49,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,44777,PE 269,PE,269,Strength and Conditioning for Athletes,Diego Ramirez,CLOSED,25,34,1,HY,34,10,34,34,false,PE 269,exact,"Strengh & Cond. for Athletes Ramirez, D A",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,34,false,34,34,34,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,44778,PE 269,PE,269,Strength and Conditioning for Athletes,Diego Ramirez,CLOSED,25,25,1,HY,26,10,26,116,false,PE 269,exact,"Strengh & Cond. for Athletes Ramirez, D A",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,26,false,26,26,26,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,37497,PE 282,PE,282,Pre-Season Intercollegiate Basketball,Devin Engebretsen,CLOSED,25,18,1.5,HY,20,10,20,110,false,PE 282,exact,"PreSeason InterColl BB - Men Engebretsen, D J",20,false,20,20,20,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,38038,PE 288,PE,288,Pre-Season Intercollegiate Track and Field,Donald Willis,CLOSED,30,24,1.5,HY,22,10,22,24,false,PE 288,exact,"Pre-Season Track and Field Willis, D K",22,false,22,22,22,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,44923,PE 293,PE,293,Pre-Season Intercollegiate Volleyball,Bridget Kulesh,CLOSED,25,20,1.5,HY,23,10,23,113,false,PE 293,exact,"Pre-Seas Intercoll Volleyb-Men Kulesh, B",23,false,23,23,23,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,31553,PHIL 100,PHIL,100,Introduction to Philosophy,Kyle Dickey,CLOSED,40,36,3,OL,23,9,23,36,false,PHIL 100,exact,"Introduction to Philosophy Dickey, K M",,true,<10,0,9,12,false,12,12,12,,true,<10,0,9,,true,<10,0,9,11,false,11,11,11,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,31554,PHIL 100,PHIL,100,Introduction to Philosophy,Kyle Dickey,CLOSED,40,34,3,OL,25,9,25,34,false,PHIL 100,exact,"Introduction to Philosophy Dickey, K M",13,false,13,13,13,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,12,false,12,12,12,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,31555,PHIL 100,PHIL,100,Introduction to Philosophy,Chris Kramer,CLOSED,40,36,3,OL,30,9,30,36,false,PHIL 100,exact,"Introduction to Philosophy Kramer, C A",17,false,17,17,17,13,false,13,13,13,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,31556,PHIL 100,PHIL,100,Introduction to Philosophy,Chris Kramer,CLOSED,35,35,3,IP,18,10,18,35,false,PHIL 100,exact,"Introduction to Philosophy Kramer, C A",,true,<10,0,9,18,false,18,18,18,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,38020,PHIL 100H,PHIL,100H,"Introduction to Philosophy, Honors",Chris Kramer,CLOSED,25,25,4,HY,18,10,18,25,false,PHIL 100H,exact,"Honors Philosophy Kramer, C A",18,false,18,18,18,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,31557,PHIL 101,PHIL,101,Introduction to Ethics,Marc Bobro,CLOSED,40,35,3,OL,12,10,12,35,false,PHIL 101,exact,"Introduction to Ethics Bobro, M E",12,false,12,12,12,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,31558,PHIL 101,PHIL,101,Introduction to Ethics,Dennis Gagnon,CLOSED,40,26,3,IP,0,11,0,26,true,PHIL 101,exact,"Introduction to Ethics Gagnon, D D",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,31559,PHIL 101,PHIL,101,Introduction to Ethics,Marc Bobro,CLOSED,40,34,3,OL,0,11,0,34,true,PHIL 101,exact,"Introduction to Ethics Bobro, M E",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,44515,PHIL 101,PHIL,101,Introduction to Ethics,Chris Kramer,CLOSED,30,35,3,IP,14,10,14,35,false,PHIL 101,exact,"Introduction to Ethics Kramer, C A",14,false,14,14,14,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,36783,PHIL 102,PHIL,102,Comparative World Religions,Matthew Dittman,CLOSED,40,31,3,IP,26,10,26,31,false,PHIL 102,exact,"Comparative World Religions Dittman, M F",26,false,26,26,26,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,31564,PHIL 111,PHIL,111,Critical Thinking And Writing In Philosophy,Chris Kramer,CLOSED,36,35,3,OL,19,10,19,35,false,PHIL 111,exact,"Critical Think&Writing In Phil Kramer, C A",19,false,19,19,19,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,31863,PHIL 111,PHIL,111,Critical Thinking And Writing In Philosophy,Dennis Gagnon,CLOSED,36,21,3,IP,0,11,0,21,true,PHIL 111,exact,"Critical Think&Writing In Phil Gagnon, D D",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,36784,PHIL 111,PHIL,111,Critical Thinking And Writing In Philosophy,Chris Kramer,CLOSED,36,35,3,OL,14,10,14,35,false,PHIL 111,exact,"Critical Think&Writing In Phil Kramer, C A",14,false,14,14,14,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,44874,PHIL 203,PHIL,203,"Truth, Meaning, and Existence",Chris Kramer,CLOSED,40,35,3,IP,12,10,12,35,false,PHIL 203,exact,"Truth, Meaning, and Existence Kramer, C A",,true,<10,0,9,12,false,12,12,12,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,31570,PHIL 205,PHIL,205,Introduction to Logic,Marc Bobro,CLOSED,40,31,3,IP,14,10,14,31,false,PHIL 205,exact,"Introduction to Logic Bobro, M E",14,false,14,14,14,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,42264,PHIL 207B,PHIL,207B,Philosophy of Art,Marc Bobro,CLOSED,40,37,3,IP,17,10,17,37,false,PHIL 207B,exact,"Philosophy of Art Bobro, M E",17,false,17,17,17,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,30067,PHOT 109,PHOT,109,Introduction to Photography,Seantel Sanders,CLOSED,30,25,3,IP,14,10,14,25,false,PHOT 109,exact,"Introduction to Photography Sanders, S D",14,false,14,14,14,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,30068,PHOT 109,PHOT,109,Introduction to Photography,Seantel Sanders,CLOSED,30,23,3,IP,0,11,0,23,true,PHOT 109,exact,"Introduction to Photography Sanders, S D",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,30069,PHOT 109,PHOT,109,Introduction to Photography,Seantel Sanders,CLOSED,30,22,3,OL,13,10,13,22,false,PHOT 109,exact,"Introduction to Photography Sanders, S D",13,false,13,13,13,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,34532,PHOT 109,PHOT,109,Introduction to Photography,Seantel Sanders,CLOSED,30,18,3,OL,0,11,0,18,true,PHOT 109,exact,"Introduction to Photography Sanders, S D",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,42903,PHOT 109,PHOT,109,Introduction to Photography,Susan Schiferl,CLOSED,30,22,3,HY,15,10,15,22,false,PHOT 109,exact,"Introduction to Photography Schiferl, S A",15,false,15,15,15,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,44799,PHOT 109,PHOT,109,Introduction to Photography,Kevin Thomas,CLOSED,30,35,3,HY,28,10,28,35,false,PHOT 109,exact,"Introduction to Photography Thomas, K C",28,false,28,28,28,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202630,fall2025,Fall 2025,45793,PHOT 109,PHOT,109,Introduction to Photography,Nicole Barr,CLOSED,30,26,3,HY,0,11,0,26,true,PHOT 109,exact,"Introduction to Photography Barr, N A",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
